t,ax,ay,az,wx,wy,wz
90.76434845,-9.95633786,-25.35205736,-73.96241278,39.89347258,0.52636274,0.11000536
90.77552146,-11.62548862,-25.20564062,-72.36647039,39.89347258,0.55934947,0.34702108
90.78669447,-10.11739626,-26.57463708,-72.77643724,39.89347258,0.56057120,0.20163515
90.79786748,-10.93732997,-24.41499026,-71.81740764,39.89347258,0.53735832,-0.21619667
90.80904049,-9.09247913,-26.05485767,-72.99606234,39.89347258,0.47627179,-0.04637614
90.82024598,-8.74107897,-26.56731624,-74.14543370,39.89347258,0.63631849,0.06235788
90.83145148,-10.07347124,-25.19831979,-75.22891752,39.89347258,0.45794584,0.06480134
90.84265697,-8.63858726,-26.44286202,-74.38702131,39.89347258,0.51170198,-0.27239627
90.85386246,-12.29900559,-25.61560748,-73.14979991,39.89347258,0.50559332,0.17475708
90.86505574,-11.25212595,-25.74738253,-72.76179557,39.89347258,0.58378408,-0.03782402
90.87624902,-10.19792547,-24.26857353,-73.64761680,39.89347258,0.50925852,-0.07936286
90.88744229,-6.98407817,-26.27448277,-74.16007537,39.89347258,0.47627179,0.10267498
90.89863557,-10.31505885,-25.70345751,-74.67253394,39.89347258,0.54835389,0.00004962
90.90983778,-9.14372499,-25.74738253,-73.72814601,39.89347258,0.56301466,-0.01461114
90.92104000,-7.97239112,-24.63461536,-72.51288712,39.89347258,0.46894141,-0.08424978
90.93224221,-12.68700993,-25.22028230,-74.61396724,39.89347258,0.52514101,-0.05981517
90.94344443,-6.39109040,-25.51311576,-73.46459589,39.89347258,0.61799253,0.13688344
90.95464396,-13.21411017,-25.52043660,-74.91412155,39.89347258,0.58256234,-0.14411457
90.96584350,-10.24185049,-23.30222309,-71.91989935,39.89347258,0.48971083,-0.13311900
90.97704303,-12.16723053,-25.68149500,-73.36210417,39.89347258,0.47260660,-0.24673993
90.98824257,-9.07051662,-24.61997369,-69.87006509,39.89347258,0.51781063,0.11367056
90.99944329,-11.12035089,-25.51311576,-72.49824545,39.89347258,0.54468870,0.08312729
91.01064402,-9.72939192,-25.46919074,-72.63734135,39.89347258,0.49215429,-0.17710130
91.02184474,-12.88467252,-24.96405301,-71.95650354,39.89347258,0.45428064,-0.00117211
91.03304547,-11.11303005,-26.07682018,-73.51584174,39.89347258,0.57889715,-0.04881960
91.04426974,-9.24621670,-28.17057947,-73.34014166,39.89347258,0.52758447,-0.02927191
91.05549401,-8.82892901,-28.32431704,-72.13220362,39.89347258,0.53735832,-0.50574680
91.06671828,-10.91536746,-26.06217851,-70.88034055,39.89347258,0.56790158,-0.19176206
91.07794255,-10.55664646,-24.89816548,-72.50556629,39.89347258,0.68518770,0.00860174
91.08912826,-8.94606240,-24.22464851,-74.00633780,39.89347258,0.55568427,-0.06836728
91.10031396,-11.61816778,-23.77807747,-72.71787055,39.89347258,0.54224524,0.13566170
91.11149967,-10.49807977,-24.49551947,-74.42362549,39.89347258,0.52025409,0.08557076
91.12268537,-9.95633786,-26.53071206,-72.16148696,39.89347258,0.56301466,-0.16366226
91.13388664,-8.36039547,-26.15002855,-73.42799170,39.89347258,0.48360218,0.31892128
91.14508790,-9.07783746,-25.24956564,-70.89498222,39.89347258,0.38342028,0.07579691
91.15628916,-11.69137615,-26.57463708,-72.60073716,39.89347258,0.47627179,0.08923595
91.16749042,-14.00476053,-25.93040345,-73.24497079,39.89347258,0.47138487,-0.23207917
91.17868769,-7.49653674,-25.82059090,-72.95213732,39.89347258,0.44817199,-0.07814113
91.18988496,-11.05446336,-24.08555261,-73.67690015,39.89347258,0.45305891,-0.09035843
91.20108223,-9.50976682,-25.17635728,-72.03703274,39.89347258,0.65097925,0.08068383
91.21227950,-12.31364726,-25.72542002,-71.20245736,39.89347258,0.54835389,-0.04148921
91.22347075,-9.34870842,-26.48678704,-71.83204931,39.89347258,0.57889715,-0.19787072
91.23466200,-13.83638129,-25.05922389,-72.23469533,39.89347258,0.54346697,-0.12945381
91.24585325,-8.25058292,-25.87183676,-73.25961246,39.89347258,0.51781063,0.16987016
91.25704449,-9.67814607,-23.60969823,-71.48064915,39.89347258,0.54713216,0.05991442
91.26824200,-11.02518001,-25.47651158,-73.77939186,39.89347258,0.56545812,-0.25895724
91.27943951,-9.17300834,-25.22028230,-74.45290884,39.89347258,0.64364887,-0.38113029
91.29063702,-9.56833352,-25.83523257,-74.62128808,39.89347258,0.48971083,0.20652207
91.30183452,-7.79669104,-24.51748198,-74.16739621,39.89347258,0.63020983,-0.05859344
91.31303948,-9.71475025,-27.33600409,-72.69590804,39.89347258,0.63509676,0.12955305
91.32424444,-10.02222539,-25.41794489,-73.72814601,39.89347258,0.54713216,-0.21375321
91.33544940,-8.41164132,-26.51607038,-72.02971190,39.89347258,0.68640944,0.18330919
91.34665436,-11.77190535,-25.64489082,-72.63734135,39.89347258,0.46405449,-0.06836728
91.35783237,-12.15990969,-25.58632413,-74.43094633,39.89347258,0.47382833,-0.14777977
91.36901039,-10.97393415,-23.36078978,-76.95663497,39.89347258,0.55934947,0.02570596
91.38018841,-9.53905017,-25.82791174,-73.67690015,39.89347258,0.50681506,0.24439572
91.39136642,-10.79091324,-25.11779058,-76.31240135,39.89347258,0.57156677,0.11489229
91.40257418,-9.29014172,-26.15002855,-75.03125493,39.89347258,0.57767542,0.03792327
91.41378194,-10.78359240,-25.73274086,-72.66662469,39.89347258,0.51292371,-0.12090170
91.42498970,-12.94323922,-24.62729453,-71.53189501,39.89347258,0.48360218,-0.02194153
91.43619746,-9.31210423,-27.66544174,-74.37237963,39.89347258,0.54468870,-0.28950050
91.44742095,-9.91241284,-26.69909130,-70.47037369,39.89347258,0.57645369,0.03547981
91.45864445,-10.34434220,-25.00797803,-74.62128808,39.89347258,0.44084161,0.18697438
91.46986794,-7.52582009,-27.05049146,-71.98578688,39.89347258,0.52880620,0.06724480
91.48109144,-11.91100125,-26.80158301,-73.93312943,39.89347258,0.61432734,-0.10868439
91.49226844,-8.75572065,-25.12511142,-75.11910497,39.89347258,0.57278850,0.06357961
91.50344545,-8.76304148,-25.07386556,-71.22441987,39.89347258,0.60455349,0.13199651
91.51462245,-9.63422105,-24.95673218,-73.75742935,39.89347258,0.60455349,-0.06470209
91.52579945,-9.86848782,-24.36374441,-75.17767167,39.89347258,0.61799253,-0.08669324
91.53700048,-8.81428734,-25.90844094,-74.22596290,39.89347258,0.51536717,0.04891884
91.54820150,-11.72798033,-25.11779058,-71.59778254,39.89347258,0.48971083,0.15887458
91.55940253,-10.19792547,-24.71514457,-74.37237963,39.89347258,0.58989273,-0.07814113
91.57060355,-7.93578694,-25.30813234,-75.84386780,39.89347258,0.46649795,0.02937115
91.58182526,-11.09838838,-25.14707393,-72.52020796,39.89347258,0.58744927,-0.00850249
91.59304696,-7.92114527,-23.63166074,-71.61974505,39.89347258,0.45183718,-0.20886629
91.60426867,-11.54495941,-25.02994054,-73.60369178,39.89347258,0.48238045,-0.20031418
91.61549038,-12.93591838,-24.69318206,-70.63875294,39.89347258,0.57401023,0.12222267
91.62728512,-10.22720881,-25.46919074,-75.71209274,39.89347258,0.57645369,-0.02316326
91.63907987,-8.17005371,-24.53212365,-72.82036226,39.89347258,0.63265329,0.01593212
91.65087461,-6.92551148,-26.58195791,-74.59200473,39.89347258,0.62043599,-0.16732745
91.66266936,-9.55369184,-26.72105381,-72.28594119,39.89347258,0.52636274,-0.04881960
91.67325211,-11.33997599,-26.29644528,-73.14979991,39.89347258,0.57156677,-0.21130975
91.68383485,-9.09979997,-26.09878269,-74.23328374,39.89347258,0.55446254,0.26272167
91.69441760,-10.38094638,-25.31545317,-73.33282083,39.89347258,0.53124966,0.08434902
91.70500034,-9.87580865,-24.55408616,-74.40898382,39.89347258,0.53369313,-0.25407032
91.71620089,-13.49962280,-26.15002855,-75.78530111,39.89347258,0.55079735,-0.33592626
91.72740144,-9.37799176,-26.50142871,-71.37083660,39.89347258,0.50437159,-0.02927191
91.73860198,-10.84215909,-26.77229967,-72.21273282,39.89347258,0.48115872,-0.25895724
91.74980253,-8.69715395,-24.26125269,-73.01802485,39.89347258,0.47871525,-0.12090170
91.76101226,-11.68405531,-25.26420732,-70.61679043,39.89347258,0.42618084,0.05502749
91.77222198,-10.05150873,-23.12652301,-73.85260023,39.89347258,0.59966657,-0.13678419
91.78343171,-8.48484969,-25.92308261,-71.91257852,39.89347258,0.81346940,-0.05492825
91.79464144,-10.54932563,-24.64925704,-70.60214875,39.89347258,0.52269755,-0.11967996
91.80584693,-10.95197164,-24.68586122,-72.68858720,39.89347258,0.49215429,0.02814942
91.81705242,-9.97097953,-23.86592751,-73.44995421,39.89347258,0.47871525,0.18330919
91.82825792,-11.00321750,-26.82354552,-74.84091318,39.89347258,0.50192813,-0.06348036
91.83946341,-9.71475025,-26.55999540,-72.28594119,39.89347258,0.58378408,-0.10501920
91.85064918,-12.11598467,-24.13679847,-73.78671270,39.89347258,0.55934947,0.16009631
91.86183494,-6.81569893,-25.57900329,-71.56849919,39.89347258,0.64120541,0.06235788
91.87302071,-11.74994284,-23.85860668,-71.74419927,39.89347258,0.53613659,-0.05126306
91.88420647,-8.66054977,-25.52043660,-72.85696645,39.89347258,0.53613659,0.05258403
91.89540696,-8.21397873,-25.63024915,-71.68563258,39.89347258,0.51903236,0.06724480
91.90660745,-9.50976682,-27.44581664,-70.88034055,39.89347258,0.40541143,-0.31515684
91.91780794,-9.74403360,-25.99629098,-71.98578688,39.89347258,0.38219855,0.17597881
91.92900842,-9.42923762,-25.40330321,-75.14106748,39.89347258,0.48482391,-0.04393268
91.94020766,-179.90224009,-73.67690015,-73.50852091,39.89347258,0.57889715,-0.08669324
91.95140690,-9.64886272,-24.26857353,-74.34309629,39.89347258,0.57767542,-0.00972422
91.96260613,-12.22579722,-25.40330321,-73.62565429,39.89347258,0.46649795,-0.15999707
91.97380537,-9.03391244,-24.94209050,-72.19809115,39.89347258,0.61677080,-0.00850249
91.98501563,-11.36925933,-24.35642357,-73.77207103,39.89347258,0.54468870,0.10023152
91.99622589,-10.87144244,-25.43990740,-73.51584174,39.89347258,0.52880620,-0.07569767
92.00743616,-13.19946850,-24.61265285,-70.96819059,39.89347258,0.48726737,-0.04026748
92.01864642,-8.06756200,-26.20859524,-72.97409983,39.89347258,0.45183718,0.14543555
92.02985793,-179.90224009,-72.12488278,-72.85696645,39.89347258,0.52025409,-2.09033122
92.04106945,-11.37658017,-25.68881584,-71.20245736,39.89347258,0.48360218,-0.12334516
92.05228096,-8.05292033,-23.75611496,-76.31972219,39.89347258,0.46038930,0.01959731
92.06349248,-8.42628300,-25.00797803,-74.25524625,39.89347258,0.44084161,0.07579691
92.07470721,-8.61662475,-25.71077835,-72.97409983,39.89347258,0.54957562,-0.08180632
92.08592194,-9.14372499,-25.87183676,-74.33577545,39.89347258,0.53369313,-0.09524536
92.09713668,-8.49217053,-24.50284030,-73.01802485,39.89347258,0.47505006,-0.17099264
92.10835141,-7.74544519,-27.59955421,-73.32549999,39.89347258,0.57889715,0.37634261
92.11952591,-10.52004228,-24.53212365,-74.91412155,39.89347258,0.61066215,0.08801422
92.13070041,-10.93000913,-24.22464851,-74.37970047,39.89347258,0.48971083,-0.15511015
92.14187491,-9.12176248,-27.57759170,-72.32254537,39.89347258,0.42740257,0.16131804
92.15304941,-10.13203794,-25.21296146,-72.19809115,39.89347258,0.48848910,-0.18809687
92.16425091,-8.25058292,-27.49706250,-71.15853234,39.89347258,0.56790158,0.07213172
92.17545241,-11.61084694,-25.71077835,-73.09855405,39.89347258,0.54957562,0.01104520
92.18665391,-9.61225854,-24.79567377,-72.43235792,39.89347258,0.61188388,0.25539129
92.19785541,-11.74262200,-23.99038174,-75.47050513,39.89347258,0.47993698,0.15154420
92.20908195,-9.99294204,-24.59069034,-71.31959075,39.89347258,0.58744927,0.17720054
92.22030848,-9.64886272,-24.92012799,-70.68267796,39.89347258,0.47993698,-0.07814113
92.23153502,-8.85089152,-25.54239911,-71.15121150,39.89347258,0.43961988,0.04036673
92.24276155,-8.44824551,-26.61856210,-72.05899525,39.89347258,0.42984604,-0.14655804
92.25393778,-10.34434220,-26.67712879,-72.32986621,39.89347258,0.53002793,-0.29438742
92.26511401,-11.17159674,-24.74442791,-70.40448616,39.89347258,0.51903236,-0.01461114
92.27629024,-10.77627156,-24.19536516,-72.54217047,39.89347258,0.50070640,0.04769711
92.28746647,-10.43219224,-24.92744883,-73.76475019,39.89347258,0.61432734,-0.10257574
92.29868895,-8.60930391,-24.66389871,-72.09559943,39.89347258,0.62410118,-0.01583287
92.30991143,-11.38390101,-24.43695277,-73.28889581,39.89347258,0.49093256,-0.09158016
92.32113391,-11.80850953,-23.03135213,-71.28298656,39.89347258,0.52636274,-0.27728320
92.33235639,-10.62253399,-26.12806604,-69.79685672,39.89347258,0.61677080,-0.03782402
92.34353393,-11.93296376,-26.31840779,-72.43967876,39.89347258,0.53858005,0.13566170
92.35471147,-8.69715395,-24.70782373,-72.19809115,39.89347258,0.47749352,0.00738000
92.36588901,-9.07051662,-26.99192477,-73.12051656,39.89347258,0.51903236,-0.20520110
92.37706655,-11.09106754,-26.40625783,-73.73546684,39.89347258,0.56790158,-0.13434073
92.38828003,-7.06460738,-25.59364497,-70.90962389,39.89347258,0.58500581,0.18330919
92.39949352,-8.22862041,-27.63615839,-74.21132123,39.89347258,0.55324081,-0.01583287
92.41070700,-10.21988798,-22.52621440,-71.81740764,39.89347258,0.25636031,-0.20642283
92.42192048,-8.74839981,-25.65953249,-71.95650354,39.89347258,0.59233619,0.22606976
92.43312722,-11.14231340,-24.77371126,-74.36505880,39.89347258,0.62532291,0.02692769
92.44433397,-7.51117841,-23.76343580,-72.22005366,39.89347258,0.56790158,0.08801422
92.45554072,-10.79823407,-25.42526572,-72.57145382,39.89347258,0.55446254,0.42399010
92.46674746,-10.84215909,-26.36233281,-72.98142067,39.89347258,0.50314986,0.38245126
92.47792870,-11.88903874,-25.93772429,-72.26397868,39.89347258,0.46283276,0.14299209
92.48910993,-7.65027431,-25.43990740,-73.03266652,39.89347258,0.48482391,-0.27239627
92.50029117,-8.17005371,-27.84114182,-73.96973362,39.89347258,0.54957562,-0.36646952
92.51147240,-11.55960109,-27.25547489,-73.23764995,39.89347258,0.30889472,0.08679249
92.52267039,-10.01490455,-24.86156130,-72.39575374,39.89347258,0.54591043,-0.12456689
92.53386837,-8.94606240,-25.53507827,-74.40898382,39.89347258,0.63020983,-0.21986186
92.54506636,-9.83188364,-26.23787859,-73.58905011,39.89347258,0.58134061,0.16987016
92.55626434,-9.54637101,-26.10610353,-73.21568744,39.89347258,0.59966657,-0.05737171
92.56746387,-11.55228025,-24.59801118,-73.96241278,39.89347258,0.50192813,-0.01827634
92.57866341,-8.00167447,-25.56436162,-73.77207103,39.89347258,0.50314986,-0.21986186
92.58986294,-13.76317292,-23.85128584,-72.63734135,39.89347258,0.66319656,0.37267742
92.60106248,-16.34742826,-23.07527715,-74.93608406,39.89347258,0.55934947,0.21385246
92.61226195,-6.74249056,-25.38866154,-73.20104577,39.89347258,0.59600138,0.02570596
92.62346143,-9.76599611,-23.48524401,-71.20245736,39.89347258,0.62654464,0.06602307
92.63466090,-11.35461766,-25.57168246,-70.83641553,39.89347258,0.51536717,0.19552650
92.64586037,-10.27113383,-23.76343580,-72.49824545,39.89347258,0.53735832,0.03425808
92.65705389,-13.47766029,-27.29207907,-71.22441987,39.89347258,0.58256234,0.00493654
92.66824740,-11.66209280,-24.26857353,-72.12488278,39.89347258,0.44450680,-0.12212343
92.67944092,-9.23157503,-27.78989596,-71.64170756,39.89347258,0.50559332,-0.15755361
92.69063443,-7.72348268,-26.13538688,-71.78812429,39.89347258,0.50681506,-0.00239384
92.70184422,-12.54059320,-25.38866154,-70.77784883,39.89347258,0.51658890,-0.24063128
92.71305400,-11.35461766,-25.60096580,-71.89793684,39.89347258,0.57401023,0.04158846
92.72426379,-9.98562120,-23.96841923,-72.37379123,39.89347258,0.56790158,0.11122710
92.73547357,-9.20961252,-25.13243226,-73.42799170,39.89347258,0.58256234,-0.21497494
92.74669105,-12.39417647,-24.56140700,-73.73546684,39.89347258,0.56179293,0.22973495
92.75790852,-8.42628300,-24.89816548,-72.95945816,39.89347258,0.64975752,-0.05981517
92.76912600,-13.47766029,-24.86888214,-73.52316258,39.89347258,0.55446254,0.09778806
92.78034347,-9.59029603,-25.08118640,-71.54653668,39.89347258,0.51781063,-0.18687514
92.79154545,-11.99885129,-25.43258656,-74.37970047,39.89347258,0.65953136,0.06113615
92.80274743,-7.44529088,-26.58927875,-74.07954617,39.89347258,0.62532291,-0.28583531
92.81394941,-8.63126642,-25.15439477,-72.90821230,39.89347258,0.61554907,0.05502749
92.82515138,-8.59466224,-23.31686476,-72.32986621,39.89347258,0.53369313,0.27982590
92.83632189,-10.65181734,-24.76639042,-72.97409983,39.89347258,0.45794584,0.12344440
92.84749240,-9.21693336,-25.17635728,-73.01802485,39.89347258,0.57523196,0.05502749
92.85866290,-9.52440850,-25.60828664,-73.06927071,39.89347258,0.48115872,-0.10868439
92.86983341,-10.71038403,-25.08118640,-73.31817915,39.89347258,0.53124966,0.01715385
92.88104290,-8.31647045,-26.17199106,-71.98578688,39.89347258,0.48482391,-0.11845823
92.89225239,-12.51863069,-25.64489082,-71.75152011,39.89347258,0.48848910,-0.18320995
92.90346187,-9.91241284,-23.52916903,-72.27129951,39.89347258,0.54835389,-0.44466027
92.91467136,-11.03982168,-24.64925704,-72.41771625,39.89347258,0.42740257,0.13199651
92.92589587,-10.13935877,-24.58336951,-71.60510338,39.89347258,0.58134061,0.30548224
92.93712038,-7.76740770,-26.93335807,-71.67099091,39.89347258,0.63631849,0.08557076
92.94834489,-11.79386786,-29.91293859,-72.82768310,39.89347258,0.56179293,-0.18809687
92.95956939,-12.48934734,-25.08850724,-71.09996565,39.89347258,0.62043599,-0.29683088
92.97073716,-8.86553320,-26.17931190,-72.79107892,39.89347258,0.67663559,0.00371481
92.98190492,-10.19060463,-24.77371126,-74.40898382,39.89347258,0.41518527,-0.32981761
92.99307269,-9.16568750,-23.91717337,-73.39138752,39.89347258,0.54102351,-0.11601477
93.00424045,-10.91536746,-23.77075664,-71.32691158,39.89347258,0.40907662,-0.22474879
93.01544642,-12.17455137,-23.44131899,-72.05899525,39.89347258,0.55201908,0.05747095
93.02665240,-8.88749571,-25.58632413,-73.38406668,39.89347258,0.51536717,0.07824037
93.03785837,-11.31069264,-26.20859524,-71.64902840,39.89347258,0.49826294,-0.18076649
93.04906434,-11.98420961,-27.44581664,-70.29467361,39.89347258,0.49093256,-0.04271094
93.06025964,-10.79091324,-24.78103210,-73.04730820,39.89347258,0.42740257,-0.17099264
93.07145494,-11.68405531,-25.98897014,-70.47769453,39.89347258,0.55079735,-0.25895724
93.08265024,-11.56692192,-25.13243226,-72.05899525,39.89347258,0.51658890,0.08312729
93.09384555,-10.79823407,-24.31981939,-73.69886266,39.89347258,0.52758447,0.14299209
93.10506380,-12.82610583,-24.45891528,-72.31522453,39.89347258,0.44695026,-0.23330090
93.11628205,-13.47033946,-24.92744883,-72.55681214,39.89347258,0.41762873,-0.09402362
93.12750030,-8.55073722,-24.56872783,-71.15121150,39.89347258,0.55812774,-0.28705704
93.13871855,-7.41600754,-25.57168246,-74.43826716,39.89347258,0.52025409,0.19063958
93.14991200,-9.67814607,-24.81031544,-72.39575374,39.89347258,0.53980178,0.09167941
93.16110545,-10.60789232,-23.81468166,-72.05167441,39.89347258,0.54346697,-0.02071980
93.17229891,-11.54495941,-24.84691963,-72.79839975,39.89347258,0.48604564,-0.03049364
93.18349236,-10.05882957,-26.34037030,-71.53921585,39.89347258,0.56790158,-0.24307474
93.19470012,-8.14077037,-25.79130755,-73.12783740,39.89347258,0.47016314,-0.53140314
93.20590788,-9.95633786,-24.76639042,-69.47473991,39.89347258,0.48115872,0.09167941
93.21711564,-9.80992113,-24.48087779,-72.77643724,39.89347258,0.55079735,-0.03782402
93.22832340,-10.95929248,-25.48383242,-73.36210417,39.89347258,0.60211003,-0.09402362
93.23949915,-9.86116698,-25.48383242,-70.24342776,39.89347258,0.61432734,0.16376151
93.25067490,-10.97393415,-26.45018285,-69.13798142,39.89347258,0.55324081,0.00982347
93.26185066,-12.81878499,-24.13679847,-70.84373636,39.89347258,0.53980178,-0.10868439
